period_init,v_kick,bound?,tighten?,circularize?
878.909090909091,399.1919191919192,0.0,,
878.909090909091,404.23232323232327,0.0,,
878.909090909091,409.2727272727273,0.0,,
878.909090909091,414.31313131313135,0.0,,
878.909090909091,419.3535353535354,0.0,,
878.909090909091,424.39393939393943,0.0,,
878.909090909091,429.4343434343435,0.0,,
878.909090909091,434.4747474747475,0.0,,
878.909090909091,439.51515151515156,0.0,,
878.909090909091,444.5555555555556,0.0,,
878.909090909091,449.59595959595964,0.0,,
878.909090909091,454.6363636363637,0.0,,
878.909090909091,459.6767676767677,0.0,,
878.909090909091,464.71717171717177,0.0,,
878.909090909091,469.7575757575758,0.0,,
878.909090909091,474.79797979797985,0.0,,
878.909090909091,479.8383838383839,0.0,,
878.909090909091,484.8787878787879,0.0,,
878.909090909091,489.9191919191919,0.0,,
878.909090909091,494.95959595959596,0.0,,
878.909090909091,500.0,0.0,,
889.0000000000001,1.0,1.0,1.0,0.0
889.0000000000001,6.040404040404041,1.0,1.0,0.0
889.0000000000001,11.080808080808081,1.0,0.911,0.0
889.0000000000001,16.12121212121212,1.0,0.702,0.0
889.0000000000001,21.161616161616163,1.0,0.603,0.0
889.0000000000001,26.202020202020204,1.0,0.477,0.0
889.0000000000001,31.242424242424242,0.869,0.4994246260069045,0.0
889.0000000000001,36.282828282828284,0.716,0.4818435754189944,0.0
889.0000000000001,41.323232323232325,0.606,0.47854785478547857,0.0
889.0000000000001,46.36363636363637,0.55,0.4509090909090909,0.0
889.0000000000001,51.40404040404041,0.43,0.44883720930232557,0.0
889.0000000000001,56.44444444444445,0.371,0.39622641509433965,0.0
889.0000000000001,61.484848484848484,0.325,0.27384615384615385,0.0
889.0000000000001,66.52525252525253,0.232,0.1206896551724138,0.0
889.0000000000001,71.56565656565657,0.164,0.0,0.0
889.0000000000001,76.60606060606061,0.092,0.0,0.0
889.0000000000001,81.64646464646465,0.056,0.0,0.0
889.0000000000001,86.68686868686869,0.0,,
889.0000000000001,91.72727272727273,0.0,,
889.0000000000001,96.76767676767678,0.0,,
889.0000000000001,101.80808080808082,0.0,,
889.0000000000001,106.84848484848486,0.0,,
889.0000000000001,111.8888888888889,0.0,,
889.0000000000001,116.92929292929294,0.0,,
889.0000000000001,121.96969696969697,0.0,,
889.0000000000001,127.01010101010101,0.0,,
889.0000000000001,132.05050505050505,0.0,,
889.0000000000001,137.0909090909091,0.0,,
889.0000000000001,142.13131313131314,0.0,,
889.0000000000001,147.17171717171718,0.0,,
889.0000000000001,152.21212121212122,0.0,,
889.0000000000001,157.25252525252526,0.0,,
889.0000000000001,162.2929292929293,0.0,,
889.0000000000001,167.33333333333334,0.0,,
889.0000000000001,172.37373737373738,0.0,,
889.0000000000001,177.41414141414143,0.0,,
889.0000000000001,182.45454545454547,0.0,,
889.0000000000001,187.4949494949495,0.0,,
889.0000000000001,192.53535353535355,0.0,,
889.0000000000001,197.5757575757576,0.0,,
889.0000000000001,202.61616161616163,0.0,,
889.0000000000001,207.65656565656568,0.0,,
889.0000000000001,212.69696969696972,0.0,,
889.0000000000001,217.73737373737376,0.0,,
889.0000000000001,222.7777777777778,0.0,,
889.0000000000001,227.81818181818184,0.0,,
889.0000000000001,232.85858585858588,0.0,,
889.0000000000001,237.89898989898992,0.0,,
889.0000000000001,242.93939393939394,0.0,,
889.0000000000001,247.97979797979798,0.0,,
889.0000000000001,253.02020202020202,0.0,,
889.0000000000001,258.06060606060606,0.0,,
889.0000000000001,263.1010101010101,0.0,,
889.0000000000001,268.14141414141415,0.0,,
889.0000000000001,273.1818181818182,0.0,,
889.0000000000001,278.22222222222223,0.0,,
889.0000000000001,283.26262626262627,0.0,,
889.0000000000001,288.3030303030303,0.0,,
889.0000000000001,293.34343434343435,0.0,,
889.0000000000001,298.3838383838384,0.0,,
889.0000000000001,303.42424242424244,0.0,,
889.0000000000001,308.4646464646465,0.0,,
889.0000000000001,313.5050505050505,0.0,,
889.0000000000001,318.54545454545456,0.0,,
889.0000000000001,323.5858585858586,0.0,,
889.0000000000001,328.62626262626264,0.0,,
889.0000000000001,333.6666666666667,0.0,,
889.0000000000001,338.7070707070707,0.0,,
889.0000000000001,343.74747474747477,0.0,,
889.0000000000001,348.7878787878788,0.0,,
889.0000000000001,353.82828282828285,0.0,,
889.0000000000001,358.8686868686869,0.0,,
889.0000000000001,363.90909090909093,0.0,,
889.0000000000001,368.949494949495,0.0,,
889.0000000000001,373.989898989899,0.0,,
889.0000000000001,379.03030303030306,0.0,,
889.0000000000001,384.0707070707071,0.0,,
889.0000000000001,389.11111111111114,0.0,,
889.0000000000001,394.1515151515152,0.0,,
889.0000000000001,399.1919191919192,0.0,,
889.0000000000001,404.23232323232327,0.0,,
889.0000000000001,409.2727272727273,0.0,,
889.0000000000001,414.31313131313135,0.0,,
889.0000000000001,419.3535353535354,0.0,,
889.0000000000001,424.39393939393943,0.0,,
889.0000000000001,429.4343434343435,0.0,,
889.0000000000001,434.4747474747475,0.0,,
889.0000000000001,439.51515151515156,0.0,,
889.0000000000001,444.5555555555556,0.0,,
889.0000000000001,449.59595959595964,0.0,,
889.0000000000001,454.6363636363637,0.0,,
889.0000000000001,459.6767676767677,0.0,,
889.0000000000001,464.71717171717177,0.0,,
889.0000000000001,469.7575757575758,0.0,,
889.0000000000001,474.79797979797985,0.0,,
889.0000000000001,479.8383838383839,0.0,,
889.0000000000001,484.8787878787879,0.0,,
889.0000000000001,489.9191919191919,0.0,,
889.0000000000001,494.95959595959596,0.0,,
889.0000000000001,500.0,0.0,,
899.0909090909091,1.0,1.0,1.0,0.0
899.0909090909091,6.040404040404041,1.0,1.0,0.0
899.0909090909091,11.080808080808081,1.0,0.912,0.0
899.0909090909091,16.12121212121212,1.0,0.694,0.0
899.0909090909091,21.161616161616163,1.0,0.597,0.0
899.0909090909091,26.202020202020204,0.999,0.4944944944944945,0.0
899.0909090909091,31.242424242424242,0.829,0.5006031363088058,0.0
899.0909090909091,36.282828282828284,0.721,0.5048543689320388,0.0
899.0909090909091,41.323232323232325,0.585,0.49914529914529915,0.0
899.0909090909091,46.36363636363637,0.524,0.4351145038167939,0.0
899.0909090909091,51.40404040404041,0.425,0.46588235294117647,0.0
899.0909090909091,56.44444444444445,0.375,0.39466666666666667,0.0
899.0909090909091,61.484848484848484,0.306,0.24183006535947713,0.0
899.0909090909091,66.52525252525253,0.228,0.12719298245614036,0.0
899.0909090909091,71.56565656565657,0.174,0.0,0.0
899.0909090909091,76.60606060606061,0.121,0.0,0.0
899.0909090909091,81.64646464646465,0.04,0.0,0.0
899.0909090909091,86.68686868686869,0.0,,
899.0909090909091,91.72727272727273,0.0,,
899.0909090909091,96.76767676767678,0.0,,
899.0909090909091,101.80808080808082,0.0,,
899.0909090909091,106.84848484848486,0.0,,
899.0909090909091,111.8888888888889,0.0,,
899.0909090909091,116.92929292929294,0.0,,
899.0909090909091,121.96969696969697,0.0,,
899.0909090909091,127.01010101010101,0.0,,
899.0909090909091,132.05050505050505,0.0,,
899.0909090909091,137.0909090909091,0.0,,
899.0909090909091,142.13131313131314,0.0,,
899.0909090909091,147.17171717171718,0.0,,
899.0909090909091,152.21212121212122,0.0,,
899.0909090909091,157.25252525252526,0.0,,
899.0909090909091,162.2929292929293,0.0,,
899.0909090909091,167.33333333333334,0.0,,
899.0909090909091,172.37373737373738,0.0,,
899.0909090909091,177.41414141414143,0.0,,
