period_init,v_kick,bound?,tighten?,circularize?
31.272727272727273,323.5858585858586,0.021,0.23809523809523808,0.14285714285714285
31.272727272727273,328.62626262626264,0.016,0.1875,0.1875
31.272727272727273,333.6666666666667,0.016,0.375,0.25
31.272727272727273,338.7070707070707,0.017,0.47058823529411764,0.17647058823529413
31.272727272727273,343.74747474747477,0.008,0.375,0.125
31.272727272727273,348.7878787878788,0.006,0.0,0.0
31.272727272727273,353.82828282828285,0.007,0.0,0.0
31.272727272727273,358.8686868686869,0.004,0.0,0.0
31.272727272727273,363.90909090909093,0.006,0.0,0.0
31.272727272727273,368.949494949495,0.003,0.0,0.0
31.272727272727273,373.989898989899,0.005,0.0,0.0
31.272727272727273,379.03030303030306,0.003,0.0,0.0
31.272727272727273,384.0707070707071,0.005,0.0,0.0
31.272727272727273,389.11111111111114,0.002,0.0,0.0
31.272727272727273,394.1515151515152,0.0,,
31.272727272727273,399.1919191919192,0.0,,
31.272727272727273,404.23232323232327,0.0,,
31.272727272727273,409.2727272727273,0.0,,
31.272727272727273,414.31313131313135,0.0,,
31.272727272727273,419.3535353535354,0.0,,
31.272727272727273,424.39393939393943,0.0,,
31.272727272727273,429.4343434343435,0.0,,
31.272727272727273,434.4747474747475,0.0,,
31.272727272727273,439.51515151515156,0.0,,
31.272727272727273,444.5555555555556,0.0,,
31.272727272727273,449.59595959595964,0.0,,
31.272727272727273,454.6363636363637,0.0,,
31.272727272727273,459.6767676767677,0.0,,
31.272727272727273,464.71717171717177,0.0,,
31.272727272727273,469.7575757575758,0.0,,
31.272727272727273,474.79797979797985,0.0,,
31.272727272727273,479.8383838383839,0.0,,
31.272727272727273,484.8787878787879,0.0,,
31.272727272727273,489.9191919191919,0.0,,
31.272727272727273,494.95959595959596,0.0,,
31.272727272727273,500.0,0.0,,
41.36363636363637,1.0,1.0,1.0,0.171
41.36363636363637,6.040404040404041,1.0,1.0,0.173
41.36363636363637,11.080808080808081,1.0,1.0,0.145
41.36363636363637,16.12121212121212,1.0,0.998,0.188
41.36363636363637,21.161616161616163,1.0,0.926,0.28
41.36363636363637,26.202020202020204,1.0,0.868,0.347
41.36363636363637,31.242424242424242,1.0,0.814,0.36
41.36363636363637,36.282828282828284,1.0,0.763,0.383
41.36363636363637,41.323232323232325,1.0,0.682,0.393
41.36363636363637,46.36363636363637,1.0,0.671,0.394
41.36363636363637,51.40404040404041,1.0,0.591,0.367
41.36363636363637,56.44444444444445,1.0,0.553,0.389
41.36363636363637,61.484848484848484,1.0,0.5,0.325
41.36363636363637,66.52525252525253,1.0,0.476,0.291
41.36363636363637,71.56565656565657,1.0,0.451,0.272
41.36363636363637,76.60606060606061,0.987,0.43059777102330293,0.24822695035460993
41.36363636363637,81.64646464646465,0.924,0.4015151515151515,0.25
41.36363636363637,86.68686868686869,0.865,0.40578034682080927,0.21271676300578035
41.36363636363637,91.72727272727273,0.822,0.4282238442822384,0.19099756690997566
41.36363636363637,96.76767676767678,0.746,0.40214477211796246,0.19302949061662197
41.36363636363637,101.80808080808082,0.746,0.39276139410187666,0.18096514745308312
41.36363636363637,106.84848484848486,0.649,0.39907550077041604,0.19106317411402157
41.36363636363637,111.8888888888889,0.63,0.35873015873015873,0.2
41.36363636363637,116.92929292929294,0.564,0.35106382978723405,0.22340425531914893
41.36363636363637,121.96969696969697,0.546,0.32783882783882784,0.21794871794871795
41.36363636363637,127.01010101010101,0.506,0.33992094861660077,0.2075098814229249
41.36363636363637,132.05050505050505,0.464,0.3448275862068966,0.21551724137931033
41.36363636363637,137.0909090909091,0.421,0.332541567695962,0.2209026128266033
41.36363636363637,142.13131313131314,0.38,0.3763157894736842,0.22631578947368422
41.36363636363637,147.17171717171718,0.401,0.35910224438902744,0.18204488778054864
41.36363636363637,152.21212121212122,0.367,0.3542234332425068,0.2016348773841962
41.36363636363637,157.25252525252526,0.296,0.30743243243243246,0.17905405405405406
41.36363636363637,162.2929292929293,0.292,0.339041095890411,0.19863013698630136
41.36363636363637,167.33333333333334,0.24,0.3375,0.15416666666666667
41.36363636363637,172.37373737373738,0.209,0.3923444976076555,0.15311004784688995
41.36363636363637,177.41414141414143,0.194,0.4329896907216495,0.21649484536082475
